id,parameter_set_id,source,qualifier,amount,units
30139,719,Incentive,max,7.0000,$
30140,720,Incentive,,20.0000,$/Unit
30141,721,Incentive,max,600.0000,$
30142,722,Incentive,,30.0000,$/horsepower
30143,703,Incentive,max,100.0000,$
30144,704,Incentive,,15.0000,$/Unit
30145,705,Incentive,min,25.0000,$/Unit
30146,705,Incentive,max,50.0000,$
30147,706,Incentive,,50.0000,$/Unit
30148,707,Incentive,min,150.0000,$/Unit
30149,707,Incentive,max,450.0000,$
30150,708,Incentive,,10.0000,$/bulb
30151,709,Incentive,,50.0000,%
30152,710,Incentive,,25.0000,$/Unit
30153,711,Incentive,,20.0000,$/Unit
30182,677,Incentive,min,25.0000,$/Unit
30183,677,Incentive,max,200.0000,$/Unit
30184,678,Incentive,,200.0000,$/ton
30185,679,Incentive,min,50.0000,$/Unit
30186,679,Incentive,max,100.0000,$/Unit
30187,680,Incentive,min,25.0000,$/Unit
30188,680,Incentive,max,40.0000,$/Unit
30189,681,Incentive,,25.0000,$/Unit
30190,682,Incentive,min,15.0000,$/Unit
30191,682,Incentive,max,25.0000,$/Unit
30192,683,Incentive,min,100.0000,$/Unit
30193,683,Incentive,max,200.0000,$/Unit
30194,5586,Incentive,,50.0000,"% of cost"
30195,5587,Incentive,,50.0000,"% of cost"
30246,668,Incentive,,270.0000,$/Unit
30247,669,Incentive,,500.0000,$/Unit
30248,670,Incentive,min,450.0000,$/Unit
30249,670,Incentive,max,900.0000,$/Unit
30250,5588,Incentive,min,180.0000,$/Unit
30251,5588,Incentive,max,1125.0000,$/Unit
30252,5589,Incentive,min,150.0000,$/Unit
30253,5589,Incentive,max,400.0000,$/Unit
30254,5590,Incentive,min,75.0000,$/Unit
30255,5590,Incentive,max,100.0000,$/Unit
30313,663,Incentive,,1620.0000,$/Unit
30314,664,Incentive,,25.0000,$/Unit
30315,665,Incentive,min,75.0000,$/Unit
30316,665,Incentive,max,100.0000,$/Unit
30317,666,Incentive,min,7.0000,$/Unit
30318,666,Incentive,max,10.0000,$/Unit
30319,5591,Incentive,min,150.0000,$/Unit
30320,5591,Incentive,max,400.0000,$/Unit
30321,5592,Incentive,,500.0000,$/Unit
30322,5593,Incentive,min,675.0000,$/Unit
30323,5593,Incentive,max,1125.0000,$/Unit
30324,5594,Incentive,min,100.0000,$/Unit
30325,5594,Incentive,max,150.0000,$/Unit
30374,1088,Incentive,,25.0000,$/Unit
30375,1089,Incentive,min,25.0000,$/Unit
30376,1089,Incentive,max,750.0000,$/Unit
30377,5595,Incentive,min,35.0000,$/Unit
30378,5595,Incentive,max,750.0000,$/Unit
30379,5596,Incentive,,700.0000,$/Unit
30380,5597,Incentive,min,200.0000,$/Unit
30381,5597,Incentive,max,2400.0000,$/Unit
30382,5598,Incentive,,300.0000,$/Unit
30443,1087,Incentive,min,25.0000,$/Unit
30444,1087,Incentive,max,125.0000,$/Unit
30445,5599,Incentive,min,100.0000,$/Unit
30446,5599,Incentive,max,1350.0000,$/Unit
30447,5600,Incentive,min,35.0000,$/Unit
30448,5600,Incentive,max,500.0000,$/Unit
30449,5601,Incentive,,75.0000,$/Unit
30450,5602,Incentive,min,150.0000,$/Unit
30451,5602,Incentive,max,350.0000,$/Unit
30452,5603,Incentive,min,20.0000,$/ton
30453,5603,Incentive,max,78.0000,$/ton
30454,5603,Incentive,min,350.0000,$/Unit
30455,5603,Incentive,max,750.0000,$/Unit
30456,5604,Incentive,,15.0000,$/Unit
30457,5604,Incentive,,100.0000,$/Unit
30458,5605,Incentive,,700.0000,$/Unit
30459,5606,Incentive,,250.0000,$/Unit
30460,5607,Incentive,,25.0000,$/Unit
30461,5608,Incentive,,40.0000,$/horsepower
30462,5609,Incentive,min,40.0000,$/Unit
30463,5609,Incentive,max,400.0000,$/Unit
30464,5610,Incentive,,2.0000,$/Unit
30465,5610,Incentive,,5.0000,$/Unit
30466,5611,Incentive,,1000.0000,$/Unit
30467,5612,Incentive,,25.0000,$/Unit
30486,845,Incentive,,300.0000,$/Unit
30487,846,Incentive,,200.0000,$/Unit
30488,847,Incentive,min,0.1500,"$/square foot"
30489,848,Incentive,min,1.0000,"$/square foot"
30490,848,Incentive,max,1.5000,"$/square foot"
30491,849,Incentive,min,75.0000,$/Unit
30492,849,Incentive,max,100.0000,$/Unit
30493,850,Incentive,min,800.0000,$
30494,850,Incentive,max,1000.0000,$
30495,5613,Incentive,,200.0000,$/Unit
30496,5614,Incentive,,80.0000,$/Unit
30526,1040,Incentive,,5.0000,$/Unit
30527,1040,Incentive,,35.0000,$/horsepower
30528,1041,Incentive,max,30.0000,$
30529,1041,Incentive,,2380.0000,$
30530,1042,Incentive,min,350.0000,$/ton
30531,1042,Incentive,max,1600.0000,$/ton
30532,5615,Incentive,min,150.0000,$/Unit
30533,5615,Incentive,max,800.0000,$/Unit
30534,5616,Incentive,min,3.4000,$/Unit
30535,5616,Incentive,max,2500.0000,$/Unit
30536,5617,Incentive,,5.0000,$
30652,1007,Incentive,min,1600.0000,$/Unit
30653,1007,Incentive,max,3200.0000,$/Unit
30654,1008,Incentive,,300.0000,$/Unit
30655,1008,Incentive,max,600.0000,$
30656,1009,Incentive,min,200.0000,$/Unit
30657,1009,Incentive,max,650.0000,$/Unit
30658,1010,Incentive,max,75.0000,$/Unit
30659,1011,Incentive,min,75.0000,$/Unit
30660,1011,Incentive,max,300.0000,$/Unit
30661,5618,Incentive,,70.0000,"% of cost"
30662,5619,Incentive,,70.0000,"% of cost"
30663,5620,Incentive,,70.0000,"% of cost"
30664,5621,Incentive,,300.0000,$/Unit
30665,5622,Incentive,min,500.0000,$/Unit
30666,5622,Incentive,max,700.0000,$/Unit
30667,5623,Incentive,,50.0000,$/motor
30703,1632,Incentive,min,200.0000,$/ton
30704,1632,Incentive,max,1000.0000,$
30705,1634,Incentive,min,50.0000,$/ton
30706,1634,Incentive,max,375.0000,$
30707,1626,Incentive,,70.0000,$/ton
30708,1628,Incentive,min,10.0000,$/Unit
30709,1628,Incentive,max,600.0000,$/Unit
30710,689,Incentive,min,0.1500,$/kWh
30711,689,Incentive,max,5000.0000,$
30712,690,Incentive,min,0.1200,$/kWh
30713,690,Incentive,max,5000.0000,$
30739,3780,Incentive,,625.0000,$/Unit
30740,3780,Incentive,max,2500.0000,$
30741,5628,Incentive,max,6000.0000,$
30742,5628,Incentive,min,800.0000,$/Unit
30743,5629,Incentive,,625.0000,$/Unit
30744,5629,Incentive,max,12500.0000,$
30745,5630,Incentive,,800.0000,$/Unit
30746,5630,Incentive,max,16000.0000,$
30747,5631,Incentive,max,30000.0000,$
30763,5632,Incentive,max,250000.0000,$
30764,5632,Incentive,min,35.0000,"% of cost"
30765,5632,Incentive,max,50.0000,"% of cost"
30766,3783,Incentive,,45.0000,"% of cost"
30767,3783,Incentive,max,12000.0000,$
30768,5625,Incentive,,50.0000,"% of cost"
30769,5625,Incentive,max,27000.0000,$
30770,5626,Incentive,,40.0000,"% of cost"
30771,5626,Incentive,max,22000.0000,$
30772,5627,Incentive,max,16500.0000,$
30773,3781,Incentive,max,12500.0000,$
30774,5624,Incentive,max,25000.0000,$
30775,2172,System,max,10.0000,MW
30776,2172,Incentive,,0.1000,"$/kWh (20 years)"
30783,3587,Incentive,max,101500.0000,$
30810,743,System,max,10.0000,kW
30811,743,Incentive,,0.0025,$/kWh
30812,744,System,min,10.0000,kW
30813,744,System,max,100.0000,kW
30814,744,Incentive,,0.0025,$/kWh
30815,2038,Incentive,,0.4000,"$/kWh (1 year)"
30816,2038,Incentive,max,3000.0000,$
30817,2039,Incentive,,0.4000,"$/kWh (1 year)"
30818,2039,Incentive,max,16500.0000,$
30819,2040,Incentive,,0.8000,"$/kWh (1 year)"
30820,2040,Incentive,max,45000.0000,$
30821,2041,Incentive,,3000.0000,$/Unit
30822,5633,Incentive,,1.2500,"$/square foot"
30823,5633,Incentive,max,60000.0000,$
30824,5634,Incentive,,1.2500,"$/square foot"
30825,5634,Incentive,max,80.0000,$
30826,5634,Incentive,max,50.0000,"% of cost"
30895,2042,Incentive,,40.0000,%
30896,2042,Incentive,max,10000.0000,$
30897,5635,Incentive,min,1500.0000,$
30898,5635,Incentive,max,1900.0000,$
30899,4965,Incentive,min,500.0000,$
30900,4965,Incentive,max,50000.0000,$
30901,4966,Incentive,min,1000.0000,$
30904,1918,Incentive,max,400.0000,$
30905,1919,Incentive,max,300.0000,
30906,1921,Incentive,max,150.0000,$
30907,1922,Incentive,,10.0000,$/Unit
30908,1923,Incentive,,5.0000,$/Unit
30996,1850,System,max,10.0000,kW-DC
30997,1850,Incentive,,0.3765,"$/kWh (15 years)"
30998,1851,System,min,11.0000,kW-DC
30999,1851,System,max,25.0000,kW-DC
31000,1851,Incentive,,24.9000,"$/kWh (20 years)"
31001,1852,System,min,26.0000,kW-DC
31002,1852,System,max,250.0000,kW-DC
31003,1852,Incentive,,0.2255,"$/kWh (20 years)"
31004,1853,System,min,251.0000,kW-DC
31005,1853,System,max,999.0000,kW-DC
31006,1853,Incentive,,0.1930,"$/kWh (20 years)"
31007,1854,System,min,1000.0000,kW-DC
31008,1854,System,max,5000.0000,kW-DC
31009,1854,Incentive,,0.1510,"$/kWh (20 years)"
31010,1855,System,min,1500.0000,kW
31011,1855,System,max,2999.0000,kW
31012,1855,Incentive,,0.1875,"$/kWh (20 years)"
31013,1856,System,min,3000.0000,kW
31014,1856,System,max,5000.0000,kW
31015,1856,Incentive,,0.1800,"$/kWh (20 years)"
31016,1857,System,min,10.0000,kW
31017,1857,System,max,250.0000,kW
31018,1857,Incentive,,0.1865,"$/kWh (20 years)"
31019,1858,System,min,251.0000,kW
31020,1858,System,max,1000.0000,kW
31021,1858,Incentive,,0.1745,"$/kWh (20 years)"
31022,1859,System,min,150.0000,kW
31023,1859,System,max,1000.0000,kW
31024,1859,Incentive,,0.2000,"$/kWh (20 years)"
31025,2572,Incentive,,50.0000,%
31026,2572,Incentive,max,1.0000,"$/square foot"
31027,5636,Incentive,min,0.2700,"$/first year kWh savings"
31028,5636,Incentive,max,0.3400,"$/first year kWh savings"
31029,5637,Incentive,min,0.2300,"$/first year kWh savings"
31030,5637,Incentive,max,0.2700,"$/first year kWh savings"
31031,2625,Incentive,,80.0000,$/Unit
31032,2583,Incentive,,3.0000,"$/square foot"
31033,2584,Incentive,max,70.0000,"% of cost"
31034,2585,Incentive,max,50.0000,"% of cost"
31035,2573,Incentive,max,100.0000,"% of cost"
31037,2590,Incentive,,0.1300,"$/square foot"
31038,3264,Incentive,,700.0000,$/Unit
31039,3265,Incentive,min,250.0000,$/Unit
31040,3265,Incentive,max,700.0000,$
31041,3786,Incentive,min,40.0000,$/Unit
31042,3786,Incentive,max,75.0000,$
31043,3787,Incentive,,40.0000,$/Unit
31044,3788,Incentive,min,300.0000,$
31045,3788,Incentive,max,500.0000,$
31046,3789,Incentive,min,40.0000,$/Unit
31047,3789,Incentive,max,75.0000,$
31048,3790,Incentive,,600.0000,$/Unit
31049,3204,Incentive,,180.0000,$/Unit
31050,3205,Incentive,,50.0000,$/Unit
31051,3206,Incentive,,50.0000,$/Unit
31052,3207,Incentive,,300.0000,$/Unit
31053,3208,Incentive,,100.0000,$/Unit
31058,3219,Incentive,max,500.0000,$
31059,3220,Incentive,max,12500.0000,$
31060,3221,Incentive,,30.0000,$/Unit
31061,3222,Incentive,,300.0000,$/Unit
31120,2350,Incentive,,0.3000,"$/first year kWh savings"
31121,2368,Incentive,,0.3000,"$/first year kWh savings"
31122,1806,Incentive,max,10.0000,$
31123,1806,Incentive,min,3.0000,$/Unit
31124,2879,Incentive,max,50.0000,"% of cost"
31125,1551,Incentive,,100.0000,$
31126,1552,Incentive,min,75.0000,$
31127,1552,Incentive,max,120.0000,$
31128,1553,Incentive,min,400.0000,$
31129,1553,Incentive,max,70.0000,$
31130,5647,Incentive,,100.0000,$
31144,1559,Incentive,,50.0000,$/Unit
31145,1560,Incentive,,10.0000,$/Unit
31146,1562,Incentive,,20.0000,$/Unit
31147,1562,Incentive,max,50.0000,$
31148,1563,Incentive,,25.0000,$/Unit
31149,5648,Incentive,,2.0000,$/bulb
31150,5648,Incentive,,4.0000,$/fixture
31151,5649,Incentive,,25.0000,$
31152,5650,Incentive,min,250.0000,$
31153,5650,Incentive,max,350.0000,$
31154,5651,Incentive,,150.0000,$
31155,5652,Incentive,,200.0000,$/ton
31156,5653,Incentive,,250.0000,$
31157,1564,Incentive,,200.0000,$/ton
31158,1565,Incentive,,100.0000,$/Unit
31159,1566,Incentive,,50.0000,$/Unit
31160,1567,Incentive,min,25.0000,$/Unit
31161,1567,Incentive,max,140.0000,$
31162,1568,Incentive,min,30.0000,$/Unit
31163,1568,Incentive,max,35.0000,$
31164,1569,Incentive,,35.0000,$/horsepower
31165,3057,Incentive,max,25.0000,$
31166,3058,Incentive,,800.0000,$
31167,3059,Incentive,min,300.0000,$/Unit
31168,3059,Incentive,max,450.0000,$
31169,3060,Incentive,min,1000.0000,$/Unit
31170,3060,Incentive,max,1500.0000,$
31171,3061,Incentive,min,400.0000,$/Unit
31172,3061,Incentive,max,500.0000,$
31173,3063,Incentive,,50.0000,%
31174,3063,Incentive,max,4000.0000,$
31175,3064,Incentive,max,8000.0000,$
31176,3065,Incentive,,50.0000,%
31177,3065,Incentive,max,4000.0000,$
31178,3066,Incentive,,30.0000,$/Unit
31179,3067,Incentive,,20.0000,$/Unit
31180,3068,Incentive,,20.0000,$/Unit
31181,5654,Incentive,,25.0000,$
31182,5655,Incentive,min,200.0000,$
31183,5655,Incentive,max,500.0000,$
31185,3113,Incentive,max,50.0000,"% of cost"
31195,2952,Incentive,min,2.0000,$/Unit
31196,2952,Incentive,max,40.0000,$
31197,2953,Incentive,min,60.0000,$/ton
31198,2953,Incentive,max,80.0000,$/ton
31199,2954,Incentive,min,2.0000,$/Unit
31200,2954,Incentive,max,94.0000,$
31201,2955,Incentive,min,100.0000,$/Unit
31202,2955,Incentive,max,350.0000,$
31203,2956,Incentive,,0.0750,"$/kWh (1 year)"
31204,2956,Incentive,max,50.0000,"% of cost"
31205,2957,Incentive,min,80.0000,$/Unit
31206,2957,Incentive,max,800.0000,$
31207,2958,Incentive,,50.0000,$/horsepower
31208,5656,Incentive,min,35.0000,$/ton
31209,5656,Incentive,max,70.0000,$/ton
31210,3554,Incentive,min,650.0000,$
31211,3554,Incentive,max,14500.0000,$
31212,3555,Incentive,min,500.0000,$/Unit
31213,3555,Incentive,max,1250.0000,$
31214,5143,Incentive,min,80.0000,$/Unit
31215,5143,Incentive,max,110.0000,$/Unit
31216,5144,Incentive,min,275.0000,$
31217,5144,Incentive,max,1250.0000,$
31218,5145,Incentive,min,75.0000,$
31219,5145,Incentive,max,100.0000,$
31220,5657,Incentive,,115.0000,$
31221,5658,Incentive,min,50.0000,$/ton
31222,5658,Incentive,max,100.0000,$/ton
31223,5659,Incentive,min,750.0000,$
31224,5659,Incentive,max,1000.0000,$
31225,5660,Incentive,min,200.0000,$
31226,5660,Incentive,max,5000.0000,$
31235,3588,Incentive,max,5000.0000,$
31236,3588,Incentive,max,40.0000,"% of cost"
31237,5661,Incentive,max,6000.0000,$
31238,5661,Incentive,max,50.0000,"% of cost"
31239,5662,Incentive,max,20500.0000,$
31240,5662,Incentive,max,40.0000,"% of cost"
31241,5663,Incentive,max,30500.0000,$
31242,5663,Incentive,max,65.0000,"% of cost"
31243,787,Incentive,,300.0000,$/Unit
31244,788,Incentive,,50.0000,$/Unit
31245,817,Incentive,,50.0000,$
31246,5638,Incentive,max,300.0000,$/Unit
31249,3616,Incentive,min,425.0000,$/kW
31250,3616,Incentive,max,500000.0000,$
31251,4584,Incentive,,0.0400,"$/kWh (5 years)"
31252,3796,Incentive,min,125.0000,$/Unit
31253,3797,Incentive,min,200.0000,$/Unit
31254,3797,Incentive,max,400.0000,$
31255,3793,Incentive,,80.0000,$/ton
31256,3794,Incentive,min,150.0000,$/horsepower
31257,3794,Incentive,max,200.0000,$/horsepower
31258,3795,Incentive,,2000.0000,$/Unit
31259,3791,Incentive,min,150.0000,$/Unit
31260,3791,Incentive,max,250.0000,$
31261,3792,Incentive,,500.0000,$/Unit
31262,4668,Incentive,,250.0000,$
31263,4669,Incentive,,2000.0000,$
31264,4670,Incentive,min,600.0000,$
31265,4670,Incentive,max,800.0000,$
31274,1849,Incentive,,0.1000,$/kWh
31275,1849,Incentive,max,50.0000,"% of cost"
31276,1849,System,min,200.0000,kW
31277,3327,Incentive,,20.0000,$/Unit
31278,3328,Incentive,,30.0000,$/Unit
31279,3329,Incentive,,20.0000,$/Unit
31280,3330,Incentive,,50.0000,%
31281,3330,Incentive,max,4000.0000,$
31282,5664,Incentive,,25.0000,$
31283,5665,Incentive,min,200.0000,$
31284,5665,Incentive,max,500.0000,$
31286,3366,Incentive,max,70.0000,"% of cost"
31287,3347,Incentive,min,300.0000,$/Unit
31288,3347,Incentive,max,600.0000,$
31289,3348,Incentive,min,1000.0000,$/Unit
31290,3348,Incentive,max,1500.0000,$
31291,3349,Incentive,min,500.0000,$/Unit
31292,3349,Incentive,max,800.0000,$
31293,3350,Incentive,min,100.0000,$/Unit
31294,3350,Incentive,max,500.0000,$
31295,3351,Incentive,min,25.0000,$/Unit
31296,3351,Incentive,max,100.0000,$
31297,3675,Incentive,min,300.0000,$/Unit
31298,3675,Incentive,max,600.0000,$
31299,3676,Incentive,min,1000.0000,$/Unit
31300,3676,Incentive,max,10000.0000,$
31301,3677,Incentive,min,400.0000,$/Unit
31302,3677,Incentive,max,500.0000,$
31303,3678,Incentive,max,800.0000,$
31304,3679,Incentive,min,500.0000,$/Unit
31305,3679,Incentive,max,1000.0000,$
31306,3680,Incentive,max,25.0000,$/Unit
31494,4863,Incentive,max,100.0000,"% of cost"
31495,4864,Incentive,max,400.0000,$/Unit
31541,1886,Incentive,,20.0000,$/Unit
31542,1887,Incentive,,75.0000,$/ton
31543,1888,Incentive,,200.0000,$/Unit
31544,1889,Incentive,,85.0000,$/ton
31545,5014,Incentive,,50.0000,$/Unit
31546,1815,Incentive,,300.0000,$/Unit
31547,1816,Incentive,,50.0000,$/Unit
31551,3835,Incentive,,300.0000,$/Unit
31552,3836,Incentive,,300.0000,$/Unit
31561,2143,Incentive,,1000.0000,$/Unit
31562,505,Incentive,,5.0000,$/ton
31563,171,Incentive,,25.0000,%
31564,171,Incentive,max,25000.0000,$
31565,172,Incentive,max,2500.0000,$
31566,172,Incentive,,25.0000,%
31567,3771,Incentive,,25.0000,%
31568,3771,Incentive,max,5000.0000,$
31569,5181,Incentive,min,0.1300,"$/kWh (10 years)"
31570,5181,System,max,40.0000,kW-DC
31571,5182,System,max,40.0000,kW-DC
31572,5182,Incentive,min,0.1500,"$/kWh (10 years)"
31573,5183,System,max,10.0000,kW-DC
31574,5183,Incentive,min,0.2300,"$/kWh (10 years)"
31637,3837,Incentive,,500.0000,$/Unit
31650,4404,Incentive,,75.0000,$
31651,4405,Incentive,,50.0000,$
31652,4406,Incentive,min,50.0000,$
31653,4406,Incentive,max,125.0000,$
31654,4407,Incentive,,300.0000,$
31655,4408,Incentive,min,200.0000,$
31656,4408,Incentive,max,600.0000,$
31657,4409,Incentive,min,25.0000,$
31658,4409,Incentive,max,600.0000,$
31698,1296,Incentive,,150.0000,$/Unit
31699,1297,Incentive,min,350.0000,$/Unit
31700,1297,Incentive,max,500.0000,$
31701,3253,System,max,10.0000,kW
31702,3253,Incentive,min,0.2300,$/kWh
31703,3254,System,max,200.0000,kW
31704,3254,Incentive,min,0.1400,$/kWh
31705,3255,System,min,5.0000,kW
31706,3255,System,max,10.0000,kW
31707,3255,Incentive,min,0.1600,$/kWh
31708,3256,System,max,200.0000,kW
31709,3256,Incentive,min,0.1400,$/kWh
31710,3257,System,max,1.0000,MW
31711,3257,Incentive,,0.9200,$/kWh
31715,40,Incentive,,0.0800,"$/kWh (10 years)"
31716,40,System,min,0.5000,kW
31717,40,System,max,20.0000,kW
31718,2115,Incentive,,650.0000,$/Unit
31719,2116,Incentive,,675.0000,$/Unit
31720,2118,Incentive,,650.0000,$/Unit
31721,2121,Incentive,,750.0000,$/Unit
31722,5674,Incentive,,225.0000,$/Unit
31723,1653,Incentive,,750.0000,$/Unit
31724,2889,Incentive,min,0.0200,"$/square foot"
31725,2889,Incentive,max,0.0400,"$/square foot"
31726,2890,Incentive,,45.0000,$/ton
31727,2891,Incentive,,0.3000,"$/square foot"
31728,2892,Incentive,min,0.3000,"$/square foot"
31729,2892,Incentive,max,0.4000,"$/square foot"
31730,2893,Incentive,,100.0000,$/horsepower
31731,4671,Incentive,min,5.0000,$/fixture
31732,4671,Incentive,max,12.0000,$/fixture
31733,4672,Incentive,,0.3000,"$/square foot"
31734,4673,Incentive,,1.0000,$/gallon
31735,4674,Incentive,,75.0000,$/Unit
31736,2973,Incentive,,0.0200,"$/square foot"
31737,2974,Incentive,min,0.4000,"$/square foot"
31738,2974,Incentive,max,0.7500,"$/square foot"
31739,5068,Incentive,min,100.0000,$/Unit
31740,5068,Incentive,max,375.0000,$/Unit
31741,5069,Incentive,,0.0010,$/MBTUh
31742,5070,Incentive,,1.5000,$/gallon
31743,5071,Incentive,,0.5000,"$/linear foot"
31744,5071,Incentive,,7.5000,$/Unit
31745,5072,Incentive,,0.7500,"$/square foot"
31746,5073,Incentive,min,20.0000,$/Unit
31747,5073,Incentive,max,500.0000,$/Unit
31748,4689,Incentive,max,5.0000,$/fixture
31749,4690,Incentive,max,500.0000,$/ton
31750,4691,Incentive,,20.0000,$
31751,4692,Incentive,min,0.0050,"$/square foot"
31752,4692,Incentive,max,0.0060,"$/square foot"
31753,4693,Incentive,,250.0000,$
31754,4694,Incentive,max,2.0000,"$/square foot"
31755,4695,Incentive,,15.0000,$/Unit
31756,4696,Incentive,,15.0000,$/Unit
31757,4697,Incentive,,40.0000,$/horsepower
31758,4698,Incentive,,6.0000,$/Unit
31759,2881,Incentive,,0.0200,"$/square foot"
31760,5154,Incentive,,6.0000,$/Unit
31761,5155,Incentive,,5.0000,$/Unit
31762,5156,Incentive,,4.0000,$/Unit
31763,5157,Incentive,,3.0000,$/ton
31764,5158,Incentive,min,0.2000,"$/square foot"
31765,5158,Incentive,max,0.5000,"$/square foot"
31766,3456,Incentive,,5.0000,$/Unit
31767,3456,Incentive,max,25.0000,$
31768,3457,Incentive,,25.0000,$/Unit
31769,5200,Incentive,min,400.0000,$
31770,5200,Incentive,max,450.0000,$
31771,5201,Incentive,,50.0000,$
31772,5202,Incentive,,6.0000,$/Unit
31773,5204,Incentive,min,0.2000,"$/square foot"
31774,5204,Incentive,max,0.5000,"$/square foot"
31785,1894,Incentive,min,375.0000,$/W-DC
31786,1894,Incentive,max,475.0000,$
31787,1894,System,max,100.0000,kW
31788,1895,Incentive,,1000.0000,$/kW
31789,1895,System,max,100.0000,kW
31802,1057,Incentive,min,50.0000,$/Unit
31803,1057,Incentive,max,100.0000,$
31804,1058,Incentive,min,15.0000,$/Unit
31805,1058,Incentive,max,25.0000,$
31806,1059,Incentive,min,25.0000,$/Unit
31807,1059,Incentive,max,40.0000,$
31808,1060,Incentive,min,100.0000,$/Unit
31809,1060,Incentive,max,200.0000,$
31810,1061,Incentive,,25.0000,$/Unit
31811,1062,Incentive,,50.0000,%
31812,1062,Incentive,max,20.0000,$
31813,3967,Incentive,min,200.0000,$/ton
31814,3968,Incentive,min,25.0000,$/Unit
31815,168,Incentive,,0.5000,$/W
31816,168,Incentive,max,5000.0000,$
31817,168,System,max,10.0000,kW
31818,3971,Incentive,min,70.0000,$/ton
31819,3972,Incentive,min,200.0000,$/ton
31820,3973,Incentive,min,70.0000,$/ton
31834,352,Incentive,max,50.0000,"% of cost"
31835,352,Incentive,max,10000.0000,$
31836,352,Incentive,,2.0000,$/W-DC
31837,356,Incentive,,38.0000,%
31838,356,Incentive,max,7600.0000,$
31839,356,System,max,6.0000,kW-DC
31844,1846,Incentive,,15.0000,%
31845,1846,Incentive,max,5000.0000,$
31847,2017,Incentive,,0.0085,"$/kWh (5 years)"
31848,2475,Incentive,,0.0085,"$/kWh (5 years)"
31849,2475,Incentive,max,999999.9999,$
31868,5673,Incentive,max,250.0000,$
31871,198,Incentive,,0.0184,"$/kWh (10 years)"
31872,1973,Incentive,,100.0000,%
31873,38,System,max,1.0000,MW
31874,38,Incentive,min,0.1100,"$/kWh (20 years)"
31876,458,System,min,0.5000,kW
31877,458,System,max,10.0000,kW
31878,458,Incentive,,0.2500,$/W
31879,459,System,min,0.5000,kW
31880,459,System,max,100.0000,kW
31881,459,Incentive,,0.2500,$/W
31886,3332,Incentive,min,50.0000,$/Unit
31887,3335,Incentive,,250.0000,$/Unit
31888,3336,Incentive,,40.0000,%
31889,3336,Incentive,max,200.0000,$
31890,3714,Incentive,max,2100.0000,$
31891,2278,Incentive,,200.0000,$/Unit
31892,2279,Incentive,min,200.0000,$/Unit
31893,2279,Incentive,max,300.0000,$
31894,2280,Incentive,max,25.0000,$/Unit
31895,2280,Incentive,max,50.0000,"% of cost"
31896,2281,Incentive,,300.0000,$/Unit
31897,5675,Incentive,,300.0000,$/Unit
31898,5676,Incentive,,450.0000,$/Unit
31909,876,Incentive,,30.0000,%
31910,877,System,max,100.0000,kW
31911,877,Incentive,,30.0000,%
31912,878,Incentive,,10.0000,%
31919,3299,Incentive,,400.0000,$/Unit
31920,3300,Incentive,,30.0000,"% of cost"
31921,3301,Incentive,,500.0000,$/Unit
31922,3302,Incentive,min,500.0000,$/Unit
31923,3302,Incentive,max,750.0000,$
31924,3303,Incentive,,500.0000,$/Unit
31925,3304,Incentive,,33.0000,%
31926,3304,Incentive,max,3000.0000,$
31927,4,Incentive,,30.0000,"% of cost"
31940,144,Incentive,,250.0000,$/Unit
31941,147,Incentive,,100.0000,$/Unit
31942,149,Incentive,,50.0000,$/Unit
31943,150,Incentive,,100.0000,$/Unit
31944,5013,Incentive,,10.0000,$/Unit
31950,3715,Incentive,,150.0000,$/Unit
31951,1312,Incentive,,200.0000,$/Unit
31952,1313,Incentive,min,150.0000,$/Unit
31953,1313,Incentive,max,200.0000,$
31954,1314,Incentive,,200.0000,$/Unit
31955,1315,Incentive,,200.0000,$/Unit
31956,1289,Incentive,,600.0000,$/ton
31957,1290,Incentive,min,100.0000,$/ton
31958,1290,Incentive,max,350.0000,$
31959,1291,Incentive,min,235.0000,$/Unit
31960,1291,Incentive,max,375.0000,$
31965,1435,Incentive,,1500.0000,$/Unit
31966,1436,Incentive,min,250.0000,$/Unit
31967,1436,Incentive,max,750.0000,$/Unit
31968,1437,Incentive,,400.0000,$/Unit
31969,1384,Incentive,,1500.0000,$
31970,1385,Incentive,min,750.0000,$
31971,1385,Incentive,max,1500.0000,$
31972,1386,Incentive,,500.0000,$
31973,1238,Incentive,,400.0000,$/Unit
31974,5424,Incentive,,1500.0000,$/Unit
31975,5425,Incentive,min,250.0000,$/Unit
31976,5425,Incentive,max,750.0000,$/Unit
31977,2105,Incentive,,200.0000,$/Unit
31978,1615,Incentive,min,600.0000,$/Unit
31979,1615,Incentive,max,800.0000,$/Unit
31980,1616,Incentive,,100.0000,$/Unit
31981,1617,Incentive,,50.0000,$/Unit
31982,406,Incentive,min,500.0000,$/ton
31983,406,Incentive,max,750.0000,$/ton
31984,407,Incentive,min,60.0000,$/Unit
31985,407,Incentive,max,75.0000,$/Unit
31986,408,Incentive,,20.0000,$/Unit
31987,409,Incentive,,20.0000,$/Unit
31988,410,Incentive,max,100.0000,$/Unit
31989,410,Incentive,min,80.0000,$/Unit
31990,411,Incentive,min,25.0000,$/ton
31991,411,Incentive,max,40.0000,$/ton
31992,5366,Incentive,min,3.0000,$/Unit
31993,5366,Incentive,max,25.0000,$/Unit
31994,5367,Incentive,min,3.0000,$/Unit
