sector_id,set_id
9,2806
2,2814
9,2814
16,2814
2,2815
9,2815
16,2815
9,2819
1,2820
2,2820
5,2820
6,2820
9,2820
14,2820
15,2820
22,2820
1,2821
9,2821
15,2821
1,2822
9,2822
15,2822
1,2823
9,2823
15,2823
9,2824
16,2824
9,2825
16,2825
9,2826
16,2826
9,2827
16,2827
9,2828
16,2828
11,2831
9,2832
22,2832
9,2833
22,2833
9,2834
22,2834
9,2835
22,2835
9,2836
22,2836
9,2837
22,2837
5,2838
1,2839
3,2839
15,2839
21,2839
1,2840
3,2840
15,2840
21,2840
1,2841
15,2841
9,2842
1,2843
3,2843
4,2843
8,2843
9,2843
10,2843
11,2843
24,2843
1,2844
3,2844
15,2844
1,2845
3,2845
15,2845
1,2846
3,2846
15,2846
1,2847
3,2847
15,2847
1,2848
3,2848
15,2848
9,2849
22,2849
9,2850
22,2850
9,2851
22,2851
9,2852
22,2852
9,2854
22,2854
1,2855
3,2855
15,2855
1,2856
3,2856
15,2856
2,2857
9,2857
16,2857
9,2858
2,2859
16,2859
2,2860
9,2860
16,2860
2,2861
9,2861
16,2861
1,2862
2,2862
3,2862
6,2862
9,2862
15,2862
16,2862
22,2862
1,2864
2,2864
3,2864
6,2864
9,2864
15,2864
16,2864
22,2864
1,2866
2,2866
3,2866
6,2866
9,2866
15,2866
16,2866
22,2866
9,2875
1,2877
3,2877
6,2877
11,2877
15,2877
21,2877
24,2877
1,2878
3,2878
6,2878
11,2878
15,2878
21,2878
24,2878
1,2879
3,2879
5,2879
9,2879
21,2879
1,2880
9,2880
15,2880
9,2881
1,2889
3,2889
15,2889
1,2890
3,2890
15,2890
1,2891
3,2891
15,2891
1,2892
3,2892
15,2892
1,2893
3,2893
15,2893
9,2894
9,2895
9,2896
9,2897
9,2898
9,2899
1,2900
3,2900
5,2900
1,2901
3,2901
5,2901
1,2907
3,2907
9,2907
15,2907
1,2908
3,2908
9,2908
15,2908
1,2909
3,2909
9,2909
15,2909
1,2911
3,2911
9,2911
15,2911
1,2912
3,2912
9,2912
15,2912
1,2913
3,2913
9,2913
15,2913
1,2914
3,2914
9,2914
15,2914
1,2915
3,2915
9,2915
15,2915
1,2916
3,2916
9,2916
15,2916
1,2917
3,2917
9,2917
15,2917
1,2918
3,2918
9,2918
15,2918
9,2920
9,2921
9,2922
9,2923
2,2924
9,2925
9,2926
9,2927
9,2928
9,2929
9,2930
9,2931
1,2932
21,2932
9,2934
9,2935
1,2936
3,2936
5,2936
6,2936
11,2936
14,2936
15,2936
21,2936
24,2936
1,2937
3,2937
5,2937
6,2937
11,2937
14,2937
15,2937
21,2937
24,2937
1,2938
9,2938
15,2938
1,2939
9,2939
15,2939
1,2940
9,2940
15,2940
1,2941
3,2941
9,2941
15,2941
22,2941
1,2942
3,2942
9,2942
15,2942
22,2942
1,2943
3,2943
9,2943
15,2943
22,2943
1,2952
3,2952
5,2952
6,2952
11,2952
14,2952
15,2952
21,2952
24,2952
1,2953
3,2953
5,2953
6,2953
11,2953
14,2953
15,2953
21,2953
24,2953
1,2954
3,2954
5,2954
6,2954
11,2954
14,2954
15,2954
21,2954
24,2954
1,2955
3,2955
5,2955
6,2955
11,2955
14,2955
15,2955
21,2955
24,2955
1,2956
3,2956
5,2956
6,2956
11,2956
14,2956
15,2956
21,2956
24,2956
1,2957
3,2957
5,2957
6,2957
11,2957
14,2957
15,2957
21,2957
24,2957
1,2958
3,2958
5,2958
6,2958
11,2958
14,2958
15,2958
21,2958
24,2958
1,2959
9,2959
15,2959
1,2960
9,2960
15,2960
1,2961
9,2961
15,2961
1,2962
3,2962
5,2962
6,2962
14,2962
15,2962
9,2963
9,2967
1,2969
21,2969
9,2970
1,2973
3,2973
1,2974
3,2974
9,2975
22,2975
9,2976
22,2976
1,2978
3,2978
5,2978
6,2978
11,2978
14,2978
15,2978
21,2978
24,2978
9,2979
9,2980
9,2981
9,2982
9,2983
9,2984
23,2984
9,2985
23,2985
9,2986
9,2987
9,2988
2,2991
9,2991
22,2991
2,2992
9,2992
22,2992
9,2995
9,2996
1,2997
3,2997
9,2997
15,2997
1,2998
3,2998
9,2998
15,2998
1,3000
3,3000
9,3000
15,3000
1,3002
9,3002
15,3002
1,3003
9,3003
15,3003
1,3004
9,3004
15,3004
1,3005
9,3005
15,3005
1,3006
9,3006
15,3006
1,3008
9,3008
15,3008
9,3010
9,3011
1,3014
3,3014
4,3014
8,3014
9,3014
10,3014
9,3021
1,3022
3,3022
9,3022
15,3022
21,3022
9,3023
9,3024
1,3025
3,3025
9,3025
15,3025
21,3025
1,3026
3,3026
9,3026
15,3026
21,3026
1,3027
3,3027
1,3028
3,3028
1,3029
3,3029
1,3030
3,3030
1,3031
3,3031
1,3032
3,3032
1,3033
3,3033
1,3043
3,3043
6,3043
9,3043
15,3043
21,3043
9,3044
15,3044
1,3046
3,3046
22,3046
1,3047
3,3047
22,3047
1,3048
3,3048
22,3048
9,3049
9,3050
9,3051
9,3052
22,3053
9,3054
1,3055
3,3055
9,3055
9,3056
9,3057
22,3057
9,3058
22,3058
9,3059
22,3059
9,3060
22,3060
9,3061
22,3061
9,3063
22,3063
23,3064
9,3065
22,3065
9,3066
22,3066
9,3067
22,3067
9,3068
22,3068
1,3074
3,3074
5,3074
6,3074
14,3074
15,3074
1,3075
3,3075
5,3075
9,3076
9,3077
9,3078
9,3079
9,3083
22,3083
9,3084
22,3084
9,3087
9,3091
2,3092
9,3092
22,3092
9,3095
23,3095
9,3100
9,3101
1,3102
3,3102
22,3102
1,3104
3,3104
22,3104
1,3105
3,3105
22,3105
1,3106
3,3106
22,3106
1,3108
3,3108
22,3108
16,3112
1,3113
1,3114
3,3114
5,3114
1,3115
9,3115
1,3116
9,3125
9,3128
9,3136
1,3137
9,3138
9,3139
9,3140
9,3141
9,3142
9,3143
9,3144
9,3145
9,3146
9,3147
23,3147
1,3148
9,3148
9,3149
9,3150
1,3151
1,3152
9,3152
9,3153
9,3154
9,3155
9,3156
1,3157
3,3157
1,3158
3,3158
1,3159
9,3159
1,3160
9,3160
1,3161
1,3162
2,3162
1,3163
2,3164
9,3165
9,3166
9,3169
9,3171
9,3172
9,3173
9,3174
9,3175
9,3176
9,3177
9,3178
1,3179
2,3179
3,3179
5,3179
6,3179
14,3179
15,3179
16,3179
1,3180
2,3180
3,3180
5,3180
6,3180
14,3180
15,3180
16,3180
1,3181
2,3181
3,3181
5,3181
6,3181
14,3181
15,3181
16,3181
1,3182
2,3182
3,3182
5,3182
6,3182
14,3182
15,3182
16,3182
1,3183
2,3183
3,3183
5,3183
6,3183
14,3183
15,3183
16,3183
9,3204
23,3204
16,3205
9,3206
23,3206
9,3207
23,3207
9,3208
23,3208
1,3209
1,3219
1,3220
1,3221
1,3222
9,3223
9,3224
9,3225
9,3226
9,3227
9,3228
9,3229
9,3230
9,3231
9,3232
9,3233
9,3234
9,3235
9,3236
9,3237
9,3238
1,3239
3,3239
15,3239
22,3239
1,3240
3,3240
15,3240
22,3240
1,3241
3,3241
15,3241
22,3241
1,3242
3,3242
15,3242
22,3242
1,3243
3,3243
15,3243
22,3243
9,3244
22,3244
23,3244
9,3245
22,3245
23,3245
9,3247
1,3249
15,3249
1,3250
3,3250
5,3250
6,3250
11,3250
15,3250
24,3250
1,3251
3,3251
5,3251
6,3251
11,3251
15,3251
24,3251
1,3252
3,3252
5,3252
6,3252
11,3252
15,3252
24,3252
1,3253
5,3253
6,3253
9,3253
11,3253
14,3253
15,3253
17,3253
21,3253
22,3253
24,3253
1,3254
5,3254
6,3254
9,3254
11,3254
14,3254
15,3254
17,3254
21,3254
22,3254
24,3254
1,3255
5,3255
6,3255
9,3255
11,3255
14,3255
15,3255
17,3255
21,3255
22,3255
24,3255
1,3256
5,3256
6,3256
9,3256
11,3256
14,3256
15,3256
17,3256
21,3256
22,3256
24,3256
1,3257
5,3257
6,3257
9,3257
11,3257
14,3257
15,3257
17,3257
21,3257
22,3257
24,3257
9,3258
9,3259
1,3261
15,3261
1,3262
15,3262
22,3262
1,3263
3,3263
15,3263
9,3264
9,3265
1,3267
2,3267
3,3267
15,3267
24,3267
1,3268
2,3268
3,3268
15,3268
24,3268
1,3269
2,3269
3,3269
15,3269
24,3269
1,3270
2,3270
3,3270
15,3270
24,3270
1,3271
2,3271
3,3271
15,3271
24,3271
1,3272
2,3272
3,3272
15,3272
24,3272
1,3273
3,3273
5,3273
6,3273
14,3273
15,3273
17,3273
21,3273
22,3273
24,3273
1,3274
3,3274
5,3274
6,3274
14,3274
15,3274
17,3274
21,3274
22,3274
24,3274
1,3275
3,3275
5,3275
6,3275
14,3275
15,3275
17,3275
21,3275
22,3275
24,3275
1,3276
3,3276
5,3276
11,3276
15,3276
22,3276
24,3276
1,3277
3,3277
5,3277
11,3277
15,3277
22,3277
24,3277
1,3278
3,3278
5,3278
11,3278
15,3278
22,3278
24,3278
1,3279
3,3279
5,3279
11,3279
15,3279
22,3279
24,3279
1,3280
3,3280
5,3280
11,3280
15,3280
22,3280
24,3280
1,3281
3,3281
15,3281
1,3282
3,3282
15,3282
1,3283
3,3283
15,3283
1,3284
3,3284
15,3284
1,3285
15,3285
1,3286
3,3286
15,3286
1,3287
3,3287
15,3287
1,3288
3,3288
11,3288
15,3288
24,3288
1,3289
3,3289
11,3289
15,3289
24,3289
1,3290
3,3290
11,3290
15,3290
24,3290
1,3291
3,3291
11,3291
15,3291
24,3291
1,3292
3,3292
11,3292
15,3292
24,3292
1,3293
3,3293
11,3293
15,3293
24,3293
1,3294
3,3294
11,3294
15,3294
24,3294
1,3295
3,3295
11,3295
15,3295
24,3295
2,3296
9,3296
22,3296
2,3297
9,3297
22,3297
2,3298
9,3298
22,3298
9,3299
23,3299
9,3300
23,3300
9,3301
23,3301
9,3302
23,3302
9,3303
23,3303
9,3304
23,3304
1,3306
3,3306
15,3306
9,3308
9,3309
9,3310
9,3311
9,3312
9,3313
9,3315
9,3316
9,3317
9,3319
22,3319
9,3320
22,3320
9,3321
22,3321
1,3322
3,3322
15,3322
1,3323
3,3323
15,3323
1,3324
3,3324
15,3324
1,3325
3,3325
15,3325
1,3326
3,3326
15,3326
9,3327
23,3327
9,3328
23,3328
9,3329
23,3329
9,3330
23,3330
9,3332
9,3335
9,3336
9,3344
22,3344
23,3344
9,3345
22,3345
23,3345
9,3347
23,3347
9,3348
23,3348
9,3349
23,3349
9,3350
23,3350
9,3351
23,3351
1,3352
6,3352
15,3352
21,3352
24,3352
1,3353
3,3353
9,3353
15,3353
21,3353
1,3354
3,3354
9,3354
15,3354
21,3354
1,3355
3,3355
9,3355
15,3355
21,3355
1,3356
3,3356
9,3356
15,3356
21,3356
1,3357
3,3357
9,3357
15,3357
21,3357
1,3358
3,3358
9,3358
15,3358
21,3358
1,3359
3,3359
9,3359
15,3359
21,3359
1,3360
3,3360
15,3360
21,3360
1,3361
2,3361
3,3361
5,3361
11,3361
14,3361
15,3361
16,3361
24,3361
1,3362
2,3362
3,3362
5,3362
11,3362
14,3362
15,3362
16,3362
24,3362
1,3363
2,3363
3,3363
5,3363
11,3363
14,3363
15,3363
16,3363
24,3363
1,3364
2,3364
3,3364
5,3364
11,3364
14,3364
15,3364
16,3364
24,3364
1,3365
2,3365
3,3365
5,3365
11,3365
14,3365
15,3365
16,3365
24,3365
1,3366
1,3367
3,3367
5,3367
11,3367
14,3367
15,3367
16,3367
24,3367
1,3368
3,3368
5,3368
11,3368
14,3368
15,3368
16,3368
24,3368
1,3369
3,3369
5,3369
11,3369
14,3369
15,3369
16,3369
24,3369
1,3370
3,3370
5,3370
11,3370
14,3370
15,3370
16,3370
24,3370
1,3371
3,3371
5,3371
11,3371
14,3371
15,3371
16,3371
24,3371
1,3372
3,3372
5,3372
11,3372
14,3372
15,3372
16,3372
24,3372
1,3373
3,3373
5,3373
11,3373
14,3373
15,3373
16,3373
24,3373
1,3374
3,3374
5,3374
11,3374
14,3374
15,3374
16,3374
24,3374
9,3375
9,3376
9,3377
9,3378
9,3380
23,3380
9,3381
23,3381
9,3382
23,3382
9,3383
23,3383
9,3384
23,3384
9,3385
23,3385
9,3386
23,3386
9,3387
23,3387
9,3388
23,3388
9,3389
23,3389
1,3390
5,3390
6,3390
9,3390
11,3390
14,3390
15,3390
21,3390
22,3390
24,3390
1,3391
5,3391
6,3391
9,3391
11,3391
14,3391
15,3391
21,3391
22,3391
24,3391
1,3392
5,3392
6,3392
9,3392
11,3392
14,3392
15,3392
21,3392
22,3392
24,3392
1,3393
5,3393
6,3393
9,3393
11,3393
14,3393
15,3393
21,3393
22,3393
24,3393
9,3394
9,3395
9,3398
9,3399
9,3400
9,3401
1,3405
3,3405
5,3405
11,3405
1,3406
3,3406
5,3406
11,3406
1,3407
3,3407
5,3407
11,3407
1,3408
3,3408
5,3408
11,3408
1,3409
3,3409
5,3409
11,3409
1,3410
3,3410
5,3410
11,3410
1,3411
3,3411
5,3411
11,3411
1,3412
3,3412
5,3412
6,3412
11,3412
14,3412
15,3412
24,3412
1,3413
3,3413
5,3413
6,3413
11,3413
14,3413
15,3413
24,3413
1,3414
3,3414
5,3414
6,3414
11,3414
14,3414
15,3414
24,3414
1,3415
3,3415
5,3415
6,3415
11,3415
14,3415
15,3415
24,3415
1,3421
15,3421
9,3422
23,3422
9,3423
23,3423
9,3424
23,3424
9,3425
23,3425
6,3426
9,3426
23,3426
9,3427
23,3427
9,3428
23,3428
9,3429
23,3429
9,3430
23,3430
9,3431
23,3431
9,3432
23,3432
9,3433
23,3433
9,3434
23,3434
1,3436
15,3436
24,3436
1,3444
3,3444
5,3444
6,3444
11,3444
14,3444
15,3444
24,3444
1,3445
3,3445
5,3445
6,3445
15,3445
1,3446
3,3446
15,3446
9,3447
9,3448
9,3449
9,3450
9,3451
9,3452
1,3453
3,3453
15,3453
1,3454
3,3454
15,3454
1,3455
3,3455
15,3455
16,3455
2,3456
9,3456
16,3456
23,3456
2,3457
9,3457
16,3457
23,3457
2,3463
9,3463
22,3463
2,3464
9,3464
22,3464
2,3465
9,3465
22,3465
2,3466
9,3466
22,3466
2,3467
9,3467
22,3467
2,3468
9,3468
22,3468
1,3473
3,3473
5,3473
6,3473
11,3473
14,3473
15,3473
22,3473
24,3473
1,3474
3,3474
5,3474
6,3474
11,3474
14,3474
15,3474
22,3474
24,3474
9,3475
9,3476
9,3477
9,3478
9,3479
9,3480
9,3481
9,3482
9,3483
9,3484
2,3485
16,3485
9,3486
1,3487
3,3487
5,3487
11,3487
14,3487
15,3487
2,3488
1,3489
2,3489
3,3489
5,3489
11,3489
14,3489
15,3489
1,3490
2,3490
3,3490
5,3490
11,3490
14,3490
15,3490
9,3491
1,3492
3,3492
6,3492
15,3492
1,3493
3,3493
6,3493
15,3493
1,3494
3,3494
6,3494
15,3494
1,3495
3,3495
6,3495
15,3495
1,3496
3,3496
6,3496
15,3496
1,3497
3,3497
6,3497
15,3497
1,3498
3,3498
6,3498
15,3498
1,3499
3,3499
6,3499
15,3499
1,3500
3,3500
6,3500
15,3500
1,3501
3,3501
6,3501
15,3501
1,3502
3,3502
6,3502
15,3502
21,3503
21,3504
21,3505
21,3506
21,3507
21,3508
9,3509
9,3510
9,3511
9,3512
9,3513
9,3514
9,3515
9,3516
9,3517
1,3518
3,3518
15,3518
1,3519
3,3519
15,3519
1,3520
3,3520
15,3520
1,3521
3,3521
15,3521
1,3522
3,3522
15,3522
1,3523
3,3523
15,3523
1,3524
3,3524
15,3524
1,3525
3,3525
15,3525
9,3526
9,3527
9,3528
9,3529
9,3530
9,3531
1,3532
5,3532
6,3532
14,3532
15,3532
1,3533
5,3533
6,3533
14,3533
15,3533
1,3534
5,3534
6,3534
14,3534
15,3534
22,3534
1,3535
5,3535
6,3535
14,3535
15,3535
1,3536
5,3536
6,3536
14,3536
15,3536
1,3537
5,3537
6,3537
14,3537
15,3537
1,3538
5,3538
6,3538
14,3538
15,3538
1,3539
5,3539
6,3539
14,3539
15,3539
1,3540
5,3540
6,3540
14,3540
15,3540
22,3541
1,3543
3,3543
21,3543
9,3544
2,3545
9,3545
9,3546
9,3547
2,3548
9,3548
9,3549
9,3550
9,3551
1,3552
9,3552
16,3552
22,3552
6,3553
23,3553
1,3554
3,3554
5,3554
6,3554
11,3554
14,3554
15,3554
21,3554
22,3554
24,3554
1,3555
3,3555
5,3555
6,3555
11,3555
14,3555
15,3555
21,3555
22,3555
24,3555
9,3559
9,3560
9,3561
9,3562
9,3564
9,3565
9,3568
9,3569
9,3573
1,3574
3,3574
11,3574
15,3574
1,3575
3,3575
11,3575
15,3575
1,3576
3,3576
11,3576
15,3576
1,3577
3,3577
11,3577
15,3577
1,3578
3,3578
11,3578
15,3578
21,3579
21,3580
9,3584
9,3585
1,3586
3,3586
5,3586
11,3586
14,3586
15,3586
17,3586
24,3586
1,3587
3,3587
5,3587
6,3587
11,3587
14,3587
15,3587
17,3587
21,3587
22,3587
24,3587
9,3588
22,3588
1,3589
9,3589
15,3589
1,3590
9,3590
15,3590
1,3591
9,3591
15,3591
1,3592
9,3592
15,3592
1,3593
15,3593
1,3594
15,3594
1,3595
15,3595
1,3596
15,3596
1,3597
15,3597
1,3598
15,3598
9,3599
9,3600
9,3601
1,3602
2,3602
3,3602
15,3602
21,3602
1,3603
2,3603
3,3603
15,3603
21,3603
1,3604
2,3604
3,3604
15,3604
21,3604
1,3605
2,3605
3,3605
15,3605
21,3605
1,3606
2,3606
3,3606
15,3606
21,3606
1,3607
2,3607
3,3607
15,3607
21,3607
1,3608
2,3608
3,3608
15,3608
21,3608
1,3609
2,3609
3,3609
15,3609
21,3609
9,3610
9,3613
9,3614
9,3615
3,3616
15,3616
1,3617
15,3617
1,3618
15,3618
1,3619
15,3619
1,3620
15,3620
9,3621
9,3622
9,3623
9,3624
9,3625
9,3626
9,3627
9,3628
1,3629
3,3629
15,3629
21,3629
1,3630
3,3630
15,3630
21,3630
1,3631
15,3631
1,3632
15,3632
1,3633
15,3633
9,3634
9,3635
9,3636
9,3637
9,3638
1,3639
15,3639
1,3640
15,3640
1,3641
5,3641
6,3641
14,3641
1,3642
3,3642
5,3642
6,3642
11,3642
14,3642
15,3642
1,3643
3,3643
5,3643
6,3643
11,3643
14,3643
15,3643
1,3644
3,3644
5,3644
6,3644
11,3644
14,3644
15,3644
1,3646
3,3646
5,3646
6,3646
11,3646
14,3646
15,3646
1,3647
3,3647
5,3647
6,3647
11,3647
14,3647
15,3647
1,3648
3,3648
5,3648
6,3648
11,3648
14,3648
15,3648
1,3649
3,3649
5,3649
6,3649
11,3649
14,3649
15,3649
1,3650
3,3650
5,3650
6,3650
11,3650
14,3650
15,3650
21,3650
22,3650
24,3650
9,3651
1,3652
3,3652
5,3652
6,3652
11,3652
14,3652
15,3652
21,3652
22,3652
24,3652
1,3658
3,3658
5,3658
11,3658
15,3658
22,3658
24,3658
1,3659
3,3659
5,3659
11,3659
15,3659
22,3659
24,3659
1,3660
3,3660
5,3660
11,3660
15,3660
22,3660
24,3660
1,3661
3,3661
21,3661
1,3662
3,3662
21,3662
9,3663
16,3663
22,3663
9,3664
16,3664
22,3664
9,3665
16,3665
22,3665
1,3666
3,3666
15,3666
1,3667
3,3667
5,3667
6,3667
11,3667
14,3667
15,3667
21,3667
24,3667
1,3668
3,3668
5,3668
6,3668
11,3668
14,3668
15,3668
21,3668
24,3668
1,3669
3,3669
15,3669
9,3670
23,3670
9,3671
23,3671
1,3672
3,3672
5,3672
6,3672
11,3672
14,3672
15,3672
21,3672
22,3672
24,3672
1,3673
3,3673
5,3673
6,3673
11,3673
14,3673
15,3673
21,3673
22,3673
24,3673
1,3674
3,3674
5,3674
6,3674
11,3674
14,3674
15,3674
21,3674
22,3674
24,3674
1,3675
2,3675
3,3675
5,3675
11,3675
14,3675
15,3675
16,3675
24,3675
1,3676
2,3676
3,3676
5,3676
11,3676
14,3676
15,3676
16,3676
24,3676
1,3677
2,3677
3,3677
5,3677
11,3677
14,3677
15,3677
16,3677
24,3677
1,3678
2,3678
3,3678
5,3678
11,3678
14,3678
15,3678
16,3678
24,3678
1,3679
2,3679
3,3679
5,3679
11,3679
14,3679
15,3679
16,3679
24,3679
1,3680
2,3680
3,3680
5,3680
11,3680
14,3680
15,3680
16,3680
24,3680
9,3681
23,3681
9,3682
23,3682
9,3683
23,3683
9,3684
23,3684
9,3685
23,3685
9,3686
23,3686
9,3687
23,3687
9,3688
9,3689
9,3690
9,3691
9,3692
9,3693
9,3694
9,3695
9,3696
9,3697
9,3698
9,3699
9,3700
9,3701
9,3702
9,3703
9,3704
9,3705
9,3706
9,3707
9,3708
9,3709
9,3710
9,3711
9,3712
9,3713
2,3714
9,3715
9,3716
9,3717
9,3718
1,3719
9,3719
15,3719
1,3720
9,3720
15,3720
1,3721
9,3721
15,3721
1,3722
9,3722
15,3722
1,3723
9,3723
15,3723
1,3724
9,3724
15,3724
1,3725
9,3725
15,3725
1,3726
9,3726
15,3726
1,3727
9,3727
15,3727
1,3728
9,3728
15,3728
1,3729
9,3729
15,3729
1,3730
9,3730
15,3730
1,3731
9,3731
15,3731
1,3732
9,3732
15,3732
1,3733
9,3733
15,3733
1,3734
9,3734
15,3734
1,3735
9,3735
15,3735
9,3736
23,3736
1,3737
3,3737
21,3737
1,3738
9,3738
15,3738
1,3739
9,3739
15,3739
1,3740
9,3740
15,3740
1,3741
9,3741
15,3741
1,3742
9,3742
15,3742
1,3743
9,3743
15,3743
1,3744
9,3744
15,3744
1,3745
15,3745
9,3746
9,3747
9,3748
1,3749
9,3749
15,3749
1,3750
9,3750
15,3750
1,3751
9,3751
15,3751
1,3752
9,3752
15,3752
1,3753
9,3753
15,3753
1,3754
9,3754
15,3754
1,3755
15,3755
1,3756
3,3756
9,3756
15,3756
1,3757
3,3757
9,3757
15,3757
1,3758
3,3758
9,3758
15,3758
1,3759
3,3759
9,3759
15,3759
9,3760
9,3761
9,3762
1,3763
3,3763
9,3763
15,3763
1,3764
3,3764
9,3764
15,3764
9,3765
1,3766
3,3766
9,3766
15,3766
9,3767
1,3768
3,3768
21,3768
22,3768
9,3769
22,3769
5,3770
6,3770
11,3770
14,3770
15,3770
24,3770
22,3771
9,3772
22,3772
9,3773
23,3773
9,3774
23,3774
9,3775
23,3775
9,3776
23,3776
9,3777
23,3777
1,3779
3,3779
21,3779
9,3780
9,3781
9,3782
22,3782
23,3782
9,3783
1,3785
9,3785
15,3785
9,3786
9,3787
9,3788
9,3789
9,3790
22,3791
22,3792
1,3793
3,3793
6,3793
11,3793
15,3793
16,3793
21,3793
24,3793
1,3794
3,3794
6,3794
11,3794
15,3794
16,3794
21,3794
24,3794
1,3795
3,3795
6,3795
11,3795
15,3795
16,3795
21,3795
24,3795
1,3796
3,3796
6,3796
11,3796
15,3796
24,3796
1,3797
3,3797
6,3797
15,3797
21,3797
24,3797
9,3798
23,3798
9,3799
23,3799
9,3800
23,3800
9,3801
23,3801
9,3802
23,3802
9,3803
23,3803
9,3804
23,3804
9,3805
23,3805
9,3806
23,3806
9,3807
23,3807
9,3808
23,3808
9,3809
23,3809
9,3810
23,3810
9,3811
23,3811
9,3812
23,3812
9,3813
23,3813
9,3814
9,3815
9,3816
22,3817
9,3818
9,3819
22,3819
9,3820
2,3821
23,3822
9,3823
9,3824
9,3825
9,3826
9,3827
9,3828
9,3829
2,3830
9,3830
2,3831
9,3831
9,3832
23,3832
9,3833
22,3833
23,3833
9,3834
22,3834
23,3834
1,3835
3,3835
15,3835
1,3836
3,3836
15,3836
2,3837
9,3837
16,3837
23,3837
9,3838
23,3838
9,3839
23,3839
1,3840
3,3840
15,3840
21,3840
1,3841
3,3841
15,3841
21,3841
9,3842
9,3843
9,3844
9,3845
9,3846
9,3847
9,3848
9,3849
9,3850
9,3851
9,3852
9,3853
1,3854
2,3854
3,3854
5,3854
6,3854
11,3854
14,3854
15,3854
1,3855
2,3855
3,3855
5,3855
6,3855
11,3855
14,3855
15,3855
1,3856
3,3856
22,3856
22,3857
1,3858
3,3858
22,3858
2,3859
9,3859
2,3860
9,3860
2,3861
9,3861
2,3862
9,3862
1,3863
3,3863
6,3863
11,3863
15,3863
22,3863
24,3863
1,3864
3,3864
6,3864
11,3864
15,3864
22,3864
24,3864
1,3865
3,3865
15,3865
24,3865
9,3866
9,3867
9,3868
9,3869
9,3870
9,3871
9,3872
9,3874
9,3875
9,3876
9,3877
9,3878
9,3879
23,3879
9,3880
23,3880
9,3881
23,3881
9,3882
23,3882
9,3883
23,3883
9,3884
23,3884
9,3885
23,3885
1,3887
3,3887
5,3887
6,3887
11,3887
14,3887
15,3887
17,3887
21,3887
9,3888
9,3889
9,3890
9,3891
9,3892
9,3893
21,3894
1,3895
1,3896
9,3898
9,3899
9,3900
9,3901
9,3902
9,3903
9,3904
9,3905
1,3907
3,3907
5,3907
6,3907
14,3907
15,3907
21,3907
1,3908
3,3908
5,3908
6,3908
14,3908
15,3908
21,3908
1,3909
3,3909
5,3909
6,3909
14,3909
15,3909
21,3909
1,3910
3,3910
5,3910
6,3910
14,3910
15,3910
21,3910
1,3911
3,3911
5,3911
6,3911
14,3911
15,3911
21,3911
1,3912
3,3912
5,3912
6,3912
14,3912
15,3912
21,3912
1,3913
3,3913
5,3913
6,3913
14,3913
15,3913
21,3913
1,3914
3,3914
5,3914
6,3914
14,3914
15,3914
21,3914
1,3915
3,3915
5,3915
6,3915
14,3915
15,3915
21,3915
1,3916
3,3916
5,3916
6,3916
14,3916
15,3916
21,3916
1,3917
3,3917
5,3917
6,3917
14,3917
15,3917
21,3917
1,3918
3,3918
21,3918
1,3919
3,3919
21,3919
1,3920
3,3920
21,3920
1,3921
3,3921
21,3921
1,3922
3,3922
21,3922
1,3923
3,3923
21,3923
1,3924
3,3924
21,3924
1,3925
3,3925
21,3925
1,3926
3,3926
21,3926
9,3927
9,3928
9,3929
9,3930
9,3931
9,3932
9,3933
9,3934
9,3935
9,3936
9,3937
9,3938
9,3939
9,3940
9,3941
9,3942
9,3943
9,3944
9,3945
9,3947
9,3948
9,3949
9,3950
9,3951
9,3952
9,3953
9,3954
9,3955
9,3956
9,3957
9,3958
9,3959
9,3960
9,3961
9,3962
9,3963
9,3964
9,3965
9,3966
9,3967
9,3968
1,3971
1,3972
1,3973
9,3974
9,3975
1,3976
3,3976
1,3977
9,3978
22,3978
1,3979
9,3979
1,3980
9,3980
1,3981
9,3981
1,3982
9,3982
1,3983
9,3983
1,3984
9,3984
9,3985
1,3986
1,3987
9,3987
1,3988
9,3988
9,3989
9,3990
9,3991
9,3992
9,3994
9,3995
9,3996
9,3997
9,3998
9,3999
9,4000
1,4001
9,4001
15,4001
1,4002
3,4002
5,4002
14,4002
9,4003
9,4004
9,4005
9,4006
9,4007
23,4007
9,4008
9,4009
9,4010
9,4011
9,4012
9,4013
9,4014
9,4015
9,4016
9,4017
9,4018
9,4019
9,4020
9,4021
9,4022
9,4023
9,4024
9,4025
9,4026
9,4027
9,4028
9,4029
9,4030
9,4031
9,4032
9,4033
1,4034
3,4034
1,4035
3,4035
9,4036
9,4037
9,4038
9,4039
9,4040
9,4041
9,4042
9,4043
9,4044
9,4045
9,4046
9,4047
9,4048
9,4049
9,4050
9,4051
9,4052
9,4053
9,4054
9,4055
22,4056
22,4057
22,4058
22,4059
22,4060
9,4061
9,4062
9,4064
2,4071
2,4072
9,4073
22,4073
23,4073
9,4074
22,4074
23,4074
9,4075
22,4075
23,4075
9,4076
22,4076
23,4076
9,4077
22,4077
23,4077
9,4078
22,4078
23,4078
9,4079
22,4079
23,4079
9,4080
22,4080
23,4080
9,4081
23,4081
22,4082
1,4084
5,4084
6,4084
14,4084
15,4084
1,4085
5,4085
6,4085
14,4085
1,4086
5,4086
6,4086
14,4086
15,4086
1,4087
5,4087
6,4087
14,4087
15,4087
1,4088
